Year, Latitude, Tilt Angle, Azimuth Angle
2018 ,28.58 ,10 ,-51

n, Time, Hour Angle, Declination, cosQ, cosQz, Ib, Id, Ig, F, It
4 ,14 : 45 ,-41.25 ,-0.397028 ,0.572863 ,0.423891 ,365.341 ,88.7731 ,454.114 ,0.961785 ,593.908
4 ,15 : 0 ,-45 ,-0.397028 ,0.540974 ,0.387664 ,323.892 ,86.0561 ,409.948 ,0.955934 ,547.721
4 ,15 : 15 ,-48.75 ,-0.397028 ,0.506148 ,0.348986 ,280.056 ,82.656 ,362.712 ,0.948069 ,496.687
4 ,15 : 30 ,-52.5 ,-0.397028 ,0.468532 ,0.30802 ,234.25 ,78.3318 ,312.582 ,0.937202 ,440.65
4 ,15 : 45 ,-56.25 ,-0.397028 ,0.42829 ,0.264944 ,187.039 ,72.7135 ,259.752 ,0.921637 ,379.285
4 ,16 : 0 ,-60 ,-0.397028 ,0.385592 ,0.219941 ,139.249 ,65.2114 ,204.46 ,0.898275 ,311.968
4 ,16 : 15 ,-63.75 ,-0.397028 ,0.340621 ,0.173204 ,92.2392 ,54.8524 ,147.092 ,0.860936 ,237.603
4 ,16 : 30 ,-67.5 ,-0.397028 ,0.293571 ,0.124933 ,48.5773 ,40.0492 ,88.6265 ,0.795798 ,154.684
4 ,16 : 45 ,-71.25 ,-0.397028 ,0.244643 ,0.0753349 ,13.9334 ,19.0501 ,32.9836 ,0.666419 ,64.369
4 ,17 : 0 ,-75 ,-0.397028 ,0.194046 ,0.0246223 ,0.0964352 ,0.403408 ,0.499843 ,0.348639 ,1.16349
4 ,17 : 15 ,-78.75 ,-0.397028 ,0.141996 ,-0.026988 ,-6026.56 ,23000.5 ,16973.9 ,-0.836156 ,54695
4 ,17 : 30 ,-82.5 ,-0.397028 ,0.088718 ,-0.0792746 ,-564.27 ,733.145 ,168.875 ,-17.8473 ,1283.18
4 ,17 : 45 ,-86.25 ,-0.397028 ,0.0344384 ,-0.132014 ,-461.722 ,360.245 ,-101.477 ,-11.6025 ,409.746
5 ,5 : 0 ,105 ,-0.395258 ,-0.483809 ,-0.393957 ,-677.315 ,177.084 ,-500.231 ,0.874681 ,-636.044
5 ,5 : 15 ,101.25 ,-0.395258 ,-0.431722 ,-0.342309 ,-621.172 ,186.91 ,-434.263 ,0.81475 ,-581.715
5 ,5 : 30 ,97.5 ,-0.395258 ,-0.378404 ,-0.289983 ,-566.822 ,201.331 ,-365.491 ,0.696562 ,-527.987
5 ,5 : 45 ,93.75 ,-0.395258 ,-0.324084 ,-0.237205 ,-516.633 ,224.335 ,-292.299 ,0.410967 ,-476.766
5 ,6 : 0 ,90 ,-0.395258 ,-0.268995 ,-0.184199 ,-476.03 ,266.185 ,-209.845 ,-0.609053 ,-434.207
5 ,6 : 15 ,86.25 ,-0.395258 ,-0.213372 ,-0.131194 ,-461.928 ,362.659 ,-99.2692 ,-12.3465 ,-463.702
5 ,6 : 30 ,82.5 ,-0.395258 ,-0.157455 ,-0.0784153 ,-569.139 ,747.574 ,178.436 ,-16.5528 ,-470.623
5 ,6 : 45 ,78.75 ,-0.395258 ,-0.101482 ,-0.0260899 ,-6973.82 ,27531.8 ,20558 ,-0.793528 ,390.951
5 ,7 : 0 ,75 ,-0.395258 ,-0.0456926 ,0.0255585 ,0.123465 ,0.497559 ,0.621024 ,0.358092 ,0.276949
5 ,7 : 15 ,71.25 ,-0.395258 ,0.00967366 ,0.0763087 ,14.4547 ,19.5106 ,33.9653 ,0.670032 ,21.4185
5 ,7 : 30 ,67.5 ,-0.395258 ,0.0643799 ,0.125943 ,49.4156 ,40.4135 ,89.8292 ,0.797596 ,66.1731
5 ,7 : 45 ,63.75 ,-0.395258 ,0.118192 ,0.17425 ,93.251 ,55.1211 ,148.372 ,0.861983 ,119.75
5 ,8 : 0 ,60 ,-0.395258 ,0.170879 ,0.221022 ,140.373 ,65.4161 ,205.789 ,0.898952 ,176.608
5 ,8 : 15 ,56.25 ,-0.395258 ,0.222216 ,0.266058 ,188.244 ,72.8758 ,261.12 ,0.922109 ,234.362
5 ,8 : 30 ,52.5 ,-0.395258 ,0.271983 ,0.309166 ,235.521 ,78.4648 ,313.986 ,0.93755 ,291.708
5 ,8 : 45 ,48.75 ,-0.395258 ,0.319967 ,0.350162 ,281.382 ,82.7683 ,364.15 ,0.948338 ,347.796
5 ,9 : 0 ,45 ,-0.395258 ,0.365962 ,0.388869 ,325.265 ,86.1531 ,411.418 ,0.956149 ,401.999
5 ,9 : 15 ,41.25 ,-0.395258 ,0.409771 ,0.425123 ,366.756 ,88.8587 ,455.615 ,0.961963 ,453.827
5 ,9 : 30 ,37.5 ,-0.395258 ,0.451207 ,0.458767 ,405.526 ,91.0465 ,496.572 ,0.966383 ,502.881
5 ,9 : 45 ,33.75 ,-0.395258 ,0.490093 ,0.489658 ,441.306 ,92.8291 ,534.135 ,0.969796 ,548.835
5 ,10 : 0 ,30 ,-0.395258 ,0.526261 ,0.517664 ,473.871 ,94.2865 ,568.157 ,0.97246 ,591.416
5 ,10 : 15 ,26.25 ,-0.395258 ,0.559557 ,0.542664 ,503.029 ,95.4771 ,598.506 ,0.974551 ,630.403
5 ,10 : 30 ,22.5 ,-0.395258 ,0.589839 ,0.564551 ,528.616 ,96.4437 ,625.059 ,0.976193 ,665.611
5 ,10 : 45 ,18.75 ,-0.395258 ,0.616976 ,0.583232 ,550.494 ,97.2184 ,647.712 ,0.977471 ,696.887
5 ,11 : 0 ,15 ,-0.395258 ,0.640852 ,0.598627 ,568.549 ,97.8247 ,666.373 ,0.978449 ,724.106
5 ,11 : 15 ,11.25 ,-0.395258 ,0.661366 ,0.61067 ,582.686 ,98.2801 ,680.967 ,0.97917 ,747.16
5 ,11 : 30 ,7.5 ,-0.395258 ,0.678429 ,0.619309 ,592.836 ,98.5972 ,691.433 ,0.979666 ,765.957
5 ,11 : 45 ,3.75 ,-0.395258 ,0.691968 ,0.624507 ,598.946 ,98.7842 ,697.73 ,0.979955 ,780.417
5 ,12 : 0 ,0 ,-0.395258 ,0.701926 ,0.626242 ,600.986 ,98.846 ,699.832 ,0.980051 ,790.467
5 ,12 : 15 ,-3.75 ,-0.395258 ,0.70826 ,0.624507 ,598.946 ,98.7842 ,697.73 ,0.979955 ,796.042
5 ,12 : 30 ,-7.5 ,-0.395258 ,0.710942 ,0.619309 ,592.836 ,98.5972 ,691.433 ,0.979666 ,797.08
5 ,12 : 45 ,-11.25 ,-0.395258 ,0.709961 ,0.61067 ,582.686 ,98.2801 ,680.967 ,0.97917 ,793.528
5 ,13 : 0 ,-15 ,-0.395258 ,0.705321 ,0.598627 ,568.549 ,97.8247 ,666.373 ,0.978449 ,785.336
5 ,13 : 15 ,-18.75 ,-0.395258 ,0.697043 ,0.583232 ,550.494 ,97.2184 ,647.712 ,0.977471 ,772.46
5 ,13 : 30 ,-22.5 ,-0.395258 ,0.685161 ,0.564551 ,528.616 ,96.4437 ,625.059 ,0.976193 ,754.866
5 ,13 : 45 ,-26.25 ,-0.395258 ,0.669727 ,0.542664 ,503.029 ,95.4771 ,598.506 ,0.974551 ,732.526
5 ,14 : 0 ,-30 ,-0.395258 ,0.650806 ,0.517664 ,473.871 ,94.2865 ,568.157 ,0.97246 ,705.425
5 ,14 : 15 ,-33.75 ,-0.395258 ,0.628479 ,0.489658 ,441.306 ,92.8291 ,534.135 ,0.969796 ,673.556
5 ,14 : 30 ,-37.5 ,-0.395258 ,0.602843 ,0.458767 ,405.526 ,91.0465 ,496.572 ,0.966383 ,636.919
5 ,14 : 45 ,-41.25 ,-0.395258 ,0.574007 ,0.425123 ,366.756 ,88.8587 ,455.615 ,0.961963 ,595.514
5 ,15 : 0 ,-45 ,-0.395258 ,0.542095 ,0.388869 ,325.265 ,86.1531 ,411.418 ,0.956149 ,549.323
5 ,15 : 15 ,-48.75 ,-0.395258 ,0.507242 ,0.350162 ,281.382 ,82.7683 ,364.15 ,0.948338 ,498.285
5 ,15 : 30 ,-52.5 ,-0.395258 ,0.469599 ,0.309166 ,235.521 ,78.4648 ,313.986 ,0.93755 ,442.251
5 ,15 : 45 ,-56.25 ,-0.395258 ,0.429327 ,0.266058 ,188.244 ,72.8758 ,261.12 ,0.922109 ,380.899
5 ,16 : 0 ,-60 ,-0.395258 ,0.386597 ,0.221022 ,140.373 ,65.4161 ,205.789 ,0.898952 ,313.612
5 ,16 : 15 ,-63.75 ,-0.395258 ,0.341594 ,0.17425 ,93.251 ,55.1211 ,148.372 ,0.861983 ,239.305
5 ,16 : 30 ,-67.5 ,-0.395258 ,0.294509 ,0.125943 ,49.4156 ,40.4135 ,89.8292 ,0.797596 ,156.467
5 ,16 : 45 ,-71.25 ,-0.395258 ,0.245544 ,0.0763087 ,14.4547 ,19.5106 ,33.9653 ,0.670032 ,66.0978
5 ,17 : 0 ,-75 ,-0.395258 ,0.194909 ,0.0255585 ,0.123465 ,0.497559 ,0.621024 ,0.358092 ,1.43922
5 ,17 : 15 ,-78.75 ,-0.395258 ,0.142822 ,-0.0260899 ,-6973.82 ,27531.8 ,20558 ,-0.793528 ,65693
5 ,17 : 30 ,-82.5 ,-0.395258 ,0.0895036 ,-0.0784153 ,-569.139 ,747.574 ,178.436 ,-16.5528 ,1321.8
5 ,17 : 45 ,-86.25 ,-0.395258 ,0.0351838 ,-0.131194 ,-461.928 ,362.659 ,-99.2692 ,-12.3465 ,411.453
6 ,5 : 0 ,105 ,-0.393371 ,-0.483422 ,-0.393288 ,-676.577 ,177.192 ,-499.385 ,0.874103 ,-635.824
6 ,5 : 15 ,101.25 ,-0.393371 ,-0.431294 ,-0.341599 ,-620.416 ,187.069 ,-433.346 ,0.813647 ,-581.505
6 ,5 : 30 ,97.5 ,-0.393371 ,-0.377934 ,-0.289233 ,-566.069 ,201.585 ,-364.483 ,0.694112 ,-527.816
6 ,5 : 45 ,93.75 ,-0.393371 ,-0.323571 ,-0.236413 ,-515.935 ,224.782 ,-291.153 ,0.403956 ,-476.708
6 ,6 : 0 ,90 ,-0.393371 ,-0.268439 ,-0.183366 ,-475.528 ,267.113 ,-208.415 ,-0.642595 ,-434.52
6 ,6 : 15 ,86.25 ,-0.393371 ,-0.212773 ,-0.130319 ,-462.17 ,365.285 ,-96.885 ,-13.2151 ,-469.207
6 ,6 : 30 ,82.5 ,-0.393371 ,-0.156812 ,-0.0774989 ,-574.575 ,763.64 ,189.065 ,-15.3139 ,-468.563
6 ,6 : 45 ,78.75 ,-0.393371 ,-0.100795 ,-0.0251324 ,-8253.83 ,33826.6 ,25572.8 ,-0.749689 ,708.301
6 ,7 : 0 ,75 ,-0.393371 ,-0.0449615 ,0.0265566 ,0.157844 ,0.612199 ,0.770043 ,0.367944 ,0.345121
6 ,7 : 15 ,71.25 ,-0.393371 ,0.0104483 ,0.0773467 ,15.0191 ,20.0004 ,35.0196 ,0.673819 ,22.1092
6 ,7 : 30 ,67.5 ,-0.393371 ,0.0651974 ,0.12702 ,50.3136 ,40.799 ,91.1125 ,0.799487 ,67.1377
6 ,7 : 45 ,63.75 ,-0.393371 ,0.119052 ,0.175365 ,94.3317 ,55.4054 ,149.737 ,0.863087 ,120.849
6 ,8 : 0 ,60 ,-0.393371 ,0.171781 ,0.222173 ,141.571 ,65.6328 ,207.204 ,0.899667 ,177.795
6 ,8 : 15 ,56.25 ,-0.393371 ,0.223158 ,0.267245 ,189.53 ,73.0475 ,262.577 ,0.922608 ,235.618
6 ,8 : 30 ,52.5 ,-0.393371 ,0.272964 ,0.310387 ,236.876 ,78.6057 ,315.482 ,0.937919 ,293.023
6 ,8 : 45 ,48.75 ,-0.393371 ,0.320985 ,0.351415 ,282.794 ,82.8872 ,365.682 ,0.948623 ,349.162
6 ,9 : 0 ,45 ,-0.393371 ,0.367016 ,0.390153 ,326.728 ,86.256 ,412.984 ,0.956377 ,403.411
6 ,9 : 15 ,41.25 ,-0.393371 ,0.41086 ,0.426435 ,368.263 ,88.9494 ,457.213 ,0.962151 ,455.28
6 ,9 : 30 ,37.5 ,-0.393371 ,0.452329 ,0.460106 ,407.073 ,91.1279 ,498.2 ,0.966542 ,504.371
6 ,9 : 45 ,33.75 ,-0.393371 ,0.491245 ,0.491021 ,442.888 ,92.9033 ,535.791 ,0.969934 ,550.356
6 ,10 : 0 ,30 ,-0.393371 ,0.527441 ,0.519048 ,475.484 ,94.3551 ,569.839 ,0.972583 ,592.966
6 ,10 : 15 ,26.25 ,-0.393371 ,0.560764 ,0.544068 ,504.669 ,95.5411 ,600.21 ,0.974662 ,631.978
6 ,10 : 30 ,22.5 ,-0.393371 ,0.591069 ,0.565972 ,530.279 ,96.5043 ,626.783 ,0.976294 ,667.208
6 ,10 : 45 ,18.75 ,-0.393371 ,0.618227 ,0.584668 ,552.177 ,97.2761 ,649.453 ,0.977565 ,698.504
6 ,11 : 0 ,15 ,-0.393371 ,0.642123 ,0.600075 ,570.248 ,97.8803 ,668.128 ,0.978538 ,725.74
6 ,11 : 15 ,11.25 ,-0.393371 ,0.662652 ,0.612127 ,584.398 ,98.3342 ,682.733 ,0.979255 ,748.81
6 ,11 : 30 ,7.5 ,-0.393371 ,0.679729 ,0.620773 ,594.557 ,98.6501 ,693.207 ,0.979748 ,767.621
6 ,11 : 45 ,3.75 ,-0.393371 ,0.693279 ,0.625975 ,600.672 ,98.8365 ,699.509 ,0.980036 ,782.093
6 ,12 : 0 ,0 ,-0.393371 ,0.703245 ,0.627712 ,602.714 ,98.8981 ,701.612 ,0.980131 ,792.154
6 ,12 : 15 ,-3.75 ,-0.393371 ,0.709583 ,0.625975 ,600.672 ,98.8365 ,699.509 ,0.980036 ,797.738
6 ,12 : 30 ,-7.5 ,-0.393371 ,0.712267 ,0.620773 ,594.557 ,98.6501 ,693.207 ,0.979748 ,798.785
6 ,12 : 45 ,-11.25 ,-0.393371 ,0.711285 ,0.612127 ,584.398 ,98.3342 ,682.733 ,0.979255 ,795.24
6 ,13 : 0 ,-15 ,-0.393371 ,0.706642 ,0.600075 ,570.248 ,97.8803 ,668.128 ,0.978538 ,787.053
6 ,13 : 15 ,-18.75 ,-0.393371 ,0.698357 ,0.584668 ,552.177 ,97.2761 ,649.453 ,0.977565 ,774.181
6 ,13 : 30 ,-22.5 ,-0.393371 ,0.686466 ,0.565972 ,530.279 ,96.5043 ,626.783 ,0.976294 ,756.589
6 ,13 : 45 ,-26.25 ,-0.393371 ,0.67102 ,0.544068 ,504.669 ,95.5411 ,600.21 ,0.974662 ,734.25
6 ,14 : 0 ,-30 ,-0.393371 ,0.652084 ,0.519048 ,475.484 ,94.3551 ,569.839 ,0.972583 ,707.147
6 ,14 : 15 ,-33.75 ,-0.393371 ,0.62974 ,0.491021 ,442.888 ,92.9033 ,535.791 ,0.969934 ,675.275
6 ,14 : 30 ,-37.5 ,-0.393371 ,0.604084 ,0.460106 ,407.073 ,91.1279 ,498.2 ,0.966542 ,638.634
6 ,14 : 45 ,-41.25 ,-0.393371 ,0.575225 ,0.426435 ,368.263 ,88.9494 ,457.213 ,0.962151 ,597.223
6 ,15 : 0 ,-45 ,-0.393371 ,0.543288 ,0.390153 ,326.728 ,86.256 ,412.984 ,0.956377 ,551.027
6 ,15 : 15 ,-48.75 ,-0.393371 ,0.508408 ,0.351415 ,282.794 ,82.8872 ,365.682 ,0.948623 ,499.986
6 ,15 : 30 ,-52.5 ,-0.393371 ,0.470735 ,0.310387 ,236.876 ,78.6057 ,315.482 ,0.937919 ,443.954
6 ,15 : 45 ,-56.25 ,-0.393371 ,0.430431 ,0.267245 ,189.53 ,73.0475 ,262.577 ,0.922608 ,382.616
6 ,16 : 0 ,-60 ,-0.393371 ,0.387668 ,0.222173 ,141.571 ,65.6328 ,207.204 ,0.899667 ,315.361
6 ,16 : 15 ,-63.75 ,-0.393371 ,0.342629 ,0.175365 ,94.3317 ,55.4054 ,149.737 ,0.863087 ,241.115
6 ,16 : 30 ,-67.5 ,-0.393371 ,0.295507 ,0.12702 ,50.3136 ,40.799 ,91.1125 ,0.799487 ,158.365
6 ,16 : 45 ,-71.25 ,-0.393371 ,0.246504 ,0.0773467 ,15.0191 ,20.0004 ,35.0196 ,0.673819 ,67.9463
6 ,17 : 0 ,-75 ,-0.393371 ,0.195829 ,0.0265566 ,0.157844 ,0.612199 ,0.770043 ,0.367944 ,1.7763
6 ,17 : 15 ,-78.75 ,-0.393371 ,0.143701 ,-0.0251324 ,-8253.83 ,33826.6 ,25572.8 ,-0.749689 ,81003.9
6 ,17 : 30 ,-82.5 ,-0.393371 ,0.0903409 ,-0.0774989 ,-574.575 ,763.64 ,189.065 ,-15.3139 ,1363.82
6 ,17 : 45 ,-86.25 ,-0.393371 ,0.0359784 ,-0.130319 ,-462.17 ,365.285 ,-96.885 ,-13.2151 ,412.979
7 ,5 : 0 ,105 ,-0.391368 ,-0.48301 ,-0.392577 ,-675.792 ,177.307 ,-498.485 ,0.873484 ,-635.589
7 ,5 : 15 ,101.25 ,-0.391368 ,-0.430838 ,-0.340845 ,-619.611 ,187.24 ,-432.371 ,0.812463 ,-581.281
7 ,5 : 30 ,97.5 ,-0.391368 ,-0.377434 ,-0.288435 ,-565.269 ,201.857 ,-363.412 ,0.691475 ,-527.635
7 ,5 : 45 ,93.75 ,-0.391368 ,-0.323026 ,-0.235571 ,-515.195 ,225.261 ,-289.934 ,0.396364 ,-476.649
7 ,6 : 0 ,90 ,-0.391368 ,-0.267848 ,-0.18248 ,-475 ,268.111 ,-206.889 ,-0.679402 ,-434.868
7 ,6 : 15 ,86.25 ,-0.391368 ,-0.212136 ,-0.129389 ,-462.454 ,368.135 ,-94.3187 ,-14.2342 ,-475.599
7 ,6 : 30 ,82.5 ,-0.391368 ,-0.156128 ,-0.0765255 ,-580.641 ,781.518 ,200.876 ,-14.1363 ,-467.241
7 ,6 : 45 ,78.75 ,-0.391368 ,-0.100064 ,-0.0241156 ,-10033.4 ,42853.8 ,32820.3 ,-0.704874 ,1203.8
7 ,7 : 0 ,75 ,-0.391368 ,-0.0441851 ,0.0276163 ,0.201232 ,0.750532 ,0.951764 ,0.378158 ,0.428784
7 ,7 : 15 ,71.25 ,-0.391368 ,0.0112706 ,0.0784485 ,15.6281 ,20.5191 ,36.1472 ,0.677769 ,22.8492
7 ,7 : 30 ,67.5 ,-0.391368 ,0.0660652 ,0.128163 ,51.2713 ,41.2049 ,92.4762 ,0.801465 ,68.1632
7 ,7 : 45 ,63.75 ,-0.391368 ,0.119964 ,0.176548 ,95.4811 ,55.7048 ,151.186 ,0.864243 ,122.015
7 ,8 : 0 ,60 ,-0.391368 ,0.172737 ,0.223395 ,142.845 ,65.861 ,208.706 ,0.900417 ,179.054
7 ,8 : 15 ,56.25 ,-0.391368 ,0.224157 ,0.268504 ,190.895 ,73.2285 ,264.123 ,0.923132 ,236.95
7 ,8 : 30 ,52.5 ,-0.391368 ,0.274004 ,0.311682 ,238.314 ,78.7542 ,317.068 ,0.938306 ,294.417
7 ,8 : 45 ,48.75 ,-0.391368 ,0.322065 ,0.352744 ,284.293 ,83.0126 ,367.306 ,0.948922 ,350.611
7 ,9 : 0 ,45 ,-0.391368 ,0.368135 ,0.391514 ,328.28 ,86.3644 ,414.645 ,0.956617 ,404.908
7 ,9 : 15 ,41.25 ,-0.391368 ,0.412015 ,0.427826 ,369.862 ,89.0451 ,458.907 ,0.96235 ,456.82
7 ,9 : 30 ,37.5 ,-0.391368 ,0.453518 ,0.461525 ,408.713 ,91.2139 ,499.927 ,0.96671 ,505.949
7 ,9 : 45 ,33.75 ,-0.391368 ,0.492466 ,0.492466 ,444.565 ,92.9816 ,537.547 ,0.97008 ,551.969
7 ,10 : 0 ,30 ,-0.391368 ,0.528693 ,0.520516 ,477.194 ,94.4274 ,571.621 ,0.972712 ,594.609
7 ,10 : 15 ,26.25 ,-0.391368 ,0.562042 ,0.545557 ,506.408 ,95.6087 ,602.016 ,0.974778 ,633.647
7 ,10 : 30 ,22.5 ,-0.391368 ,0.592373 ,0.567479 ,532.043 ,96.5681 ,628.611 ,0.9764 ,668.9
7 ,10 : 45 ,18.75 ,-0.391368 ,0.619554 ,0.586191 ,553.962 ,97.3371 ,651.299 ,0.977665 ,700.217
7 ,11 : 0 ,15 ,-0.391368 ,0.643469 ,0.601611 ,572.05 ,97.939 ,669.989 ,0.978631 ,727.471
7 ,11 : 15 ,11.25 ,-0.391368 ,0.664016 ,0.613673 ,586.214 ,98.3912 ,684.605 ,0.979345 ,750.557
7 ,11 : 30 ,7.5 ,-0.391368 ,0.681106 ,0.622326 ,596.382 ,98.7061 ,695.088 ,0.979835 ,769.382
7 ,11 : 45 ,3.75 ,-0.391368 ,0.694668 ,0.627532 ,602.503 ,98.8918 ,701.395 ,0.980121 ,783.867
7 ,12 : 0 ,0 ,-0.391368 ,0.704642 ,0.62927 ,604.547 ,98.9532 ,703.5 ,0.980215 ,793.94
7 ,12 : 15 ,-3.75 ,-0.391368 ,0.710985 ,0.627532 ,602.503 ,98.8918 ,701.395 ,0.980121 ,799.534
7 ,12 : 30 ,-7.5 ,-0.391368 ,0.713672 ,0.622326 ,596.382 ,98.7061 ,695.088 ,0.979835 ,800.59
7 ,12 : 45 ,-11.25 ,-0.391368 ,0.712689 ,0.613673 ,586.214 ,98.3912 ,684.605 ,0.979345 ,797.052
7 ,13 : 0 ,-15 ,-0.391368 ,0.708042 ,0.601611 ,572.05 ,97.939 ,669.989 ,0.978631 ,788.872
7 ,13 : 15 ,-18.75 ,-0.391368 ,0.69975 ,0.586191 ,553.962 ,97.3371 ,651.299 ,0.977665 ,776.004
7 ,13 : 30 ,-22.5 ,-0.391368 ,0.687849 ,0.567479 ,532.043 ,96.5681 ,628.611 ,0.9764 ,758.414
7 ,13 : 45 ,-26.25 ,-0.391368 ,0.67239 ,0.545557 ,506.408 ,95.6087 ,602.016 ,0.974778 ,736.076
7 ,14 : 0 ,-30 ,-0.391368 ,0.653438 ,0.520516 ,477.194 ,94.4274 ,571.621 ,0.972712 ,708.972
7 ,14 : 15 ,-33.75 ,-0.391368 ,0.631076 ,0.492466 ,444.565 ,92.9816 ,537.547 ,0.97008 ,677.097
7 ,14 : 30 ,-37.5 ,-0.391368 ,0.605399 ,0.461525 ,408.713 ,91.2139 ,499.927 ,0.96671 ,640.451
7 ,14 : 45 ,-41.25 ,-0.391368 ,0.576516 ,0.427826 ,369.862 ,89.0451 ,458.907 ,0.96235 ,599.034
7 ,15 : 0 ,-45 ,-0.391368 ,0.544552 ,0.391514 ,328.28 ,86.3644 ,414.645 ,0.956617 ,552.832
7 ,15 : 15 ,-48.75 ,-0.391368 ,0.509643 ,0.352744 ,284.293 ,83.0126 ,367.306 ,0.948922 ,501.789
7 ,15 : 30 ,-52.5 ,-0.391368 ,0.471939 ,0.311682 ,238.314 ,78.7542 ,317.068 ,0.938306 ,445.759
7 ,15 : 45 ,-56.25 ,-0.391368 ,0.431602 ,0.268504 ,190.895 ,73.2285 ,264.123 ,0.923132 ,384.434
7 ,16 : 0 ,-60 ,-0.391368 ,0.388803 ,0.223395 ,142.845 ,65.861 ,208.706 ,0.900417 ,317.213
7 ,16 : 15 ,-63.75 ,-0.391368 ,0.343727 ,0.176548 ,95.4811 ,55.7048 ,151.186 ,0.864243 ,243.031
7 ,16 : 30 ,-67.5 ,-0.391368 ,0.296566 ,0.128163 ,51.2713 ,41.2049 ,92.4762 ,0.801465 ,160.374
7 ,16 : 45 ,-71.25 ,-0.391368 ,0.247522 ,0.0784485 ,15.6281 ,20.5191 ,36.1472 ,0.677769 ,69.914
7 ,17 : 0 ,-75 ,-0.391368 ,0.196806 ,0.0276163 ,0.201232 ,0.750532 ,0.951764 ,0.378158 ,2.18482
7 ,17 : 15 ,-78.75 ,-0.391368 ,0.144634 ,-0.0241156 ,-10033.4 ,42853.8 ,32820.3 ,-0.704874 ,103012
7 ,17 : 30 ,-82.5 ,-0.391368 ,0.0912295 ,-0.0765255 ,-580.641 ,781.518 ,200.876 ,-14.1363 ,1409.6
7 ,17 : 45 ,-86.25 ,-0.391368 ,0.036822 ,-0.129389 ,-462.454 ,368.135 ,-94.3187 ,-14.2342 ,414.208
8 ,5 : 0 ,105 ,-0.389248 ,-0.482571 ,-0.391823 ,-674.96 ,177.429 ,-497.53 ,0.872822 ,-635.339
8 ,5 : 15 ,101.25 ,-0.389248 ,-0.430353 ,-0.340046 ,-618.76 ,187.423 ,-431.337 ,0.811196 ,-581.044
8 ,5 : 30 ,97.5 ,-0.389248 ,-0.376903 ,-0.28759 ,-564.423 ,202.147 ,-362.276 ,0.688643 ,-527.445
8 ,5 : 45 ,93.75 ,-0.389248 ,-0.322448 ,-0.23468 ,-514.414 ,225.774 ,-288.64 ,0.388165 ,-476.591
8 ,6 : 0 ,90 ,-0.389248 ,-0.267222 ,-0.181543 ,-474.449 ,269.183 ,-205.266 ,-0.719737 ,-435.254
8 ,6 : 15 ,86.25 ,-0.389248 ,-0.211461 ,-0.128405 ,-462.786 ,371.222 ,-91.5634 ,-15.437 ,-483.061
8 ,6 : 30 ,82.5 ,-0.389248 ,-0.155404 ,-0.0754955 ,-587.409 ,801.413 ,214.004 ,-13.0239 ,-466.722
8 ,6 : 45 ,78.75 ,-0.389248 ,-0.0992916 ,-0.0230399 ,-12594.8 ,56305.3 ,43710.5 ,-0.65931 ,2007.52
8 ,7 : 0 ,75 ,-0.389248 ,-0.0433635 ,0.0287371 ,0.255543 ,0.915919 ,1.17146 ,0.388695 ,0.530606
8 ,7 : 15 ,71.25 ,-0.389248 ,0.0121406 ,0.0796137 ,16.283 ,21.0661 ,37.349 ,0.681868 ,23.6393
8 ,7 : 30 ,67.5 ,-0.389248 ,0.0669829 ,0.129372 ,52.2895 ,41.6305 ,93.92 ,0.803525 ,69.2496
8 ,7 : 45 ,63.75 ,-0.389248 ,0.120929 ,0.177799 ,96.6994 ,56.0186 ,152.718 ,0.86545 ,123.249
8 ,8 : 0 ,60 ,-0.389248 ,0.173748 ,0.224687 ,144.193 ,66.1004 ,210.294 ,0.9012 ,180.386
8 ,8 : 15 ,56.25 ,-0.389248 ,0.225212 ,0.269835 ,192.339 ,73.4184 ,265.757 ,0.92368 ,238.358
8 ,8 : 30 ,52.5 ,-0.389248 ,0.275103 ,0.313051 ,239.834 ,78.9101 ,318.744 ,0.938711 ,295.89
8 ,8 : 45 ,48.75 ,-0.389248 ,0.323206 ,0.354149 ,285.878 ,83.1443 ,369.022 ,0.949236 ,352.141
8 ,9 : 0 ,45 ,-0.389248 ,0.369316 ,0.392952 ,329.921 ,86.4783 ,416.399 ,0.956869 ,406.489
8 ,9 : 15 ,41.25 ,-0.389248 ,0.413234 ,0.429296 ,371.552 ,89.1456 ,460.698 ,0.962557 ,458.447
8 ,9 : 30 ,37.5 ,-0.389248 ,0.454773 ,0.463024 ,410.447 ,91.3041 ,501.751 ,0.966887 ,507.616
8 ,9 : 45 ,33.75 ,-0.389248 ,0.493756 ,0.493992 ,446.338 ,93.0639 ,539.402 ,0.970233 ,553.671
8 ,10 : 0 ,30 ,-0.389248 ,0.530014 ,0.522067 ,479.001 ,94.5034 ,573.505 ,0.972847 ,596.343
8 ,10 : 15 ,26.25 ,-0.389248 ,0.563393 ,0.547129 ,508.245 ,95.6798 ,603.925 ,0.9749 ,635.408
8 ,10 : 30 ,22.5 ,-0.389248 ,0.59375 ,0.569071 ,533.906 ,96.6353 ,630.542 ,0.976512 ,670.686
8 ,10 : 45 ,18.75 ,-0.389248 ,0.620954 ,0.587799 ,555.847 ,97.4011 ,653.249 ,0.977768 ,702.024
8 ,11 : 0 ,15 ,-0.389248 ,0.64489 ,0.603232 ,573.953 ,98.0007 ,671.954 ,0.978729 ,729.298
